Url,Title,Brand,Gender,Accords,Short Description,long Description,Perfumer,Top notes,Middle notes,Rating,Out of ,Total no of votes
https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Zanzibar-1099.html,Zanzibar Van Cleef & Arpels ,Van Cleef & Arpels,for men,"warm spicy,aromatic,woody,citrus,fresh spicy","Zanzibar  by  Van Cleef & Arpels  is a Woody Spicy fragrance for men.  Zanzibar  was launched in 2001. Zanzibar was created by Jacques Cavallier and Alberto Morillas. Top notes are Cardamom, Coriander and Citron; middle notes are Ginger, Pepper and Cloves; base notes are Sandalwood, Vetiver and Ambrette (Musk Mallow). ","The name of the perfume says everything: this is a fragrance for adventurers and explorers. It soaked the scent of red African land, exotic trees and hot spices. Zanzibar is an island near the east coast of Africa.
Freshness of lemon is covered by a spicy wave of cardamom and coriander. The fragrance becomes warmer and sweeter, revealing the heart of ginger, black pepper and cloves. Woody notes of the base make you feel like in an exotic jungle full of sandalwood, vetiver and ambrette.
The perfume was created by Jacques Cavallier and Alberto Morillas in 2001.","Alberto Morillas,Jacques Cavallier","Cardamom,Coriander,Citron","Ginger,Pepper,Cloves",4.32,5,213
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-3-Incense-Jaisalmer-1234.html,Comme des Garcons Series 3 Incense: Jaisalmer Comme des Garcons ,Comme des Garcons,for women and men,"warm spicy,amber,woody,smoky,fresh spicy,cinnamon,balsamic",Comme des Garcons Series 3 Incense: Jaisalmer  by  Comme des Garcons  is a Oriental Woody fragrance for women and men.  Comme des Garcons Series 3 Incense: Jaisalmer  was launched in 2002. The nose behind this fragrance is Evelyne Boulanger. ,"Series 3 Incense was launched in 2002 and was devoted to the five main spiritual teachings of the humanity: Avignon – Catholicism Ouarzazate – Islam Zagorsk – Orthodox Christianity Jaisalmer – Hinduism  Kyoto – Buddhism and Shintoism 
Each of the fragrances is named after the cities significant for those teachings.  
Jaisalmer is Hinduism, named after the ancient Indian city of Jaisalmer, situated in the desert, north-western part of India, in Rajasthan. Jaisalmer means ‘Golden City’ and in ancient times it was placed on the route between India and Egypt. Indian traders were transporting ebony to Egypt, and therefore it is one of the main notes in this fragrance. Red hot pepper is mixed with aromatic warm cinnamon and cardamom, incense is here spicy, woodsy and earthy. 
The main notes are cardamom, incense, cinnamon, amber, benzoin, red hot chilly pepper, Guaiac wood and ebony.",Evelyne Boulanger,"Incense,Cardamom,Pepper,Cinnamon,Guaiac Wood,Ebony Wood,Pimento,Benzoin,Amber,Red Berries",,4.23,5,592
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-6-Synthetic-Tar-1235.html,Comme des Garcons Series 6 Synthetic: Tar Comme des Garcons ,Comme des Garcons,for women and men,"amber,leather,woody,balsamic,aldehydic,aromatic,fresh spicy,animalic,citrus,fresh",Comme des Garcons Series 6 Synthetic: Tar  by  Comme des Garcons  is a Woody fragrance for women and men.  Comme des Garcons Series 6 Synthetic: Tar  was launched in 2004. The nose behind this fragrance is Nathalie Feisthauer. ,"Comme des Garçons has launched the project Parfums Series 2000. Fragrances of each of the lines are united around the common topic. 
 In 2004, Comme des Garçons have again declared war to natural components and launched the next series of anti-perfumes, Series 6 Synthetic. The smells of a big city are captured in a transparent plastic bottle in which you can observe a garbage bag. Everyone finds something familiar, and even dear, in it, just as we like the strange smells of our childhood. 
 Tar is a smell of hot asphalt road that excites the passionate drivers, the smell of exhaust pipe gases, melted bitumen, and cigarette smoke. But, there can be a bit of nature, at least through the car window – sweet nuance of oppoponax resin and optimistic bergamot. Through all this chaos and polluted air of metropolis there wriggles the odor of wet soil after the rain. 
 In 2017 CDG Parfum brings back some of the long lost scents from it's past, going back to 1996. The fragrance composition remains intact, packaging gets a new trendy look, though. 
 The main notes are aldehydes, bay leaf, kerosene, leather, plastic floral notes, vetiver acetate, Chinese sandal wood. 
",Nathalie Feisthauer,"Leather,Styrax,Opoponax,Aldehydes,Bergamot,Vetiver,Bay Leaf,Floral Notes,Sandalwood",,4.14,5,168
https://www.fragrantica.com/perfume/Mugler/Angel-Caprice-de-Star-1228.html,Angel Caprice de Star Mugler ,Mugler,for women,"sweet,vanilla,warm spicy,caramel,woody,honey,balsamic,white floral,fruity,patchouli","Angel Caprice de Star  by  Mugler  is a Oriental Vanilla fragrance for women.  Angel Caprice de Star  was launched in 2007. Top notes are Jasmine and Bergamot; middle notes are Honey and Red Berries; base notes are Caramel, Dark Chocolate, Vanilla, Coumarin and Patchouli. ",,,"Jasmine,Bergamot","Honey,Red Berries",4.25,5,44
https://www.fragrantica.com/perfume/Monotheme-Fine-Fragrances-Venezia/Te-Blanco-Riso-1210.html,Te Blanco & Riso Monotheme Fine Fragrances Venezia ,Monotheme Fine Fragrances Venezia,for women and men,,Te Blanco & Riso  by  Monotheme Fine Fragrances Venezia  is a Floral Woody Musk fragrance for women and men. ,,,,,3.40,5,5
https://www.fragrantica.com/perfume/Monotheme-Fine-Fragrances-Venezia/Te-Nero-Vaniglia-1212.html,Te Nero & Vaniglia Monotheme Fine Fragrances Venezia ,Monotheme Fine Fragrances Venezia,for women,,Te Nero & Vaniglia  by  Monotheme Fine Fragrances Venezia  is a Oriental Floral fragrance for women. ,,,,,4.33,5,12
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-6-Synthetic-Soda-1238.html,Comme des Garcons Series 6 Synthetic: Soda Comme des Garcons ,Comme des Garcons,for women and men,"citrus,aldehydic,fresh,aromatic",Comme des Garcons Series 6 Synthetic: Soda  by  Comme des Garcons  is a Aromatic fragrance for women and men.  Comme des Garcons Series 6 Synthetic: Soda  was launched in 2004. The nose behind this fragrance is Nathalie Feisthauer. ,"Comme des Garçons has launched the project Parfums Series 2000. Fragrances of each of the lines are united around the common topic. 
 In 2004, Comme des Garçons have again declared war to natural components and launched the next series of anti-perfumes, Series 6 Synthetic. The smells of a big city are captured in a transparent plastic bottle in which you can observe a garbage bag. Everyone finds something familiar, and even dear, in it, just as we like the strange smells of our childhood. 
 Soda is a real refreshment for, exhausted by heat, citizen of a metropolis, and therefore he took a cold tin or a soda-machine cup with sweet carbonated drink. Bubbles are spraying the face and the drink is cold, citrusy-sweet and of artificially intensive color and aroma. Just like from a child’s dreams. 
 In 2017 CDG Parfum brings back some of the long lost scents from it's past, going back to 1996. The fragrance composition remains intact, packaging gets a new trendy look, though. 
 The main notes are: aldehydes, lime, citral, pimenal, lilial, iso-eugenol, galaxolide and acetal rum, ingredients familiar from the soda labels. 
",Nathalie Feisthauer,"Aldehydes,Lemon,Lime,Lily,Rum",,3.66,5,89
https://www.fragrantica.com/perfume/Estee-Lauder/Beautiful-Summer-Fun-2007-1225.html,Beautiful Summer Fun 2007 Estée Lauder ,Estée Lauder,for women,"fruity,white floral,sweet,powdery,rose,vanilla,floral,violet,leather,animalic","Beautiful Summer Fun 2007  by  Estée Lauder  is a Floral Fruity fragrance for women.  Beautiful Summer Fun 2007  was launched in 2007. Top notes are Raspberry, Blackberry, Violet, Oakmoss and Lily; middle notes are Rose, Leather, Tuberose and Mimosa; base notes are Vanilla, Jasmine and iris. ",Beautiful Summer Fun by Estee Lauder is a floral fruity fragrance for women. Beautiful Summer Fun is a new fragrance and it was introduced in 2007.,,"Raspberry,Blackberry,Violet,Oakmoss,Lily","Rose,Leather,Tuberose,Mimosa",3.23,5,13
https://www.fragrantica.com/perfume/ID-Parfums/Le-Monde-des-Reves-1220.html,Le Monde des Rêves ID Parfums ,ID Parfums,for women,"floral,fresh,fruity,rose",Le Monde des Rêves  by  ID Parfums  is a Floral Green fragrance for women.  Le Monde des Rêves  was launched in 1998. middle notes are Peony and Osmanthus; base note is Musk. ,,,"Peony,Osmanthus",Musk,4.00,5,8
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-6-Synthetic-Dry-Clean-1237.html,Comme des Garcons Series 6 Synthetic: Dry Clean Comme des Garcons ,Comme des Garcons,for women and men,"aldehydic,woody,fresh,aromatic,smoky,fresh spicy,amber,soapy,rose",Comme des Garcons Series 6 Synthetic: Dry Clean  by  Comme des Garcons  is a Floral Aldehyde fragrance for women and men.  Comme des Garcons Series 6 Synthetic: Dry Clean  was launched in 2004. ,"Comme des Garçons has launched the project Parfums Series 2000. Fragrances of each of the lines are united around the common topic. 
In 2004, Comme des Garçons have again declared war to natural components and launched the next series of anti-perfumes, Series 6 Synthetic. The smells of a big city are captured in a transparent plastic bottle in which you can observe a garbage bag. Everyone finds something familiar, and even dear, in it, just as we like the strange smells of our childhood. 
Dry Clean is created for fans of clean odors. This is for sure the cleanest of all existing fragrances. This fragrance of ideal cleanliness is so natural for us whose brain is fed with information that we have to kill all known germs with Domestos, clean all around us with Mr. Proper, and shake hands only after we washed our hands with SafeGuard soap bar. So, Dry Clean smells like freshly ironed laundry, and like clothes just brought from the dry cleaner’s. The perfume combines notes of ozone, nail polish, nail polish remover, metal, rose oxide, Guaiac wood and bay leaf.",,"Aldehydes,Guaiac Wood,West Indian Bay,Incense,Rose",,4.07,5,29
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-6-Synthetic-Garage-1236.html,Comme des Garcons Series 6 Synthetic: Garage Comme des Garcons ,Comme des Garcons,for women and men,"leather,aldehydic,woody,animalic,aromatic,fresh,earthy,smoky,soapy",Comme des Garcons Series 6 Synthetic: Garage  by  Comme des Garcons  is a Woody fragrance for women and men.  Comme des Garcons Series 6 Synthetic: Garage  was launched in 2004. The nose behind this fragrance is Marie-Aude Couture. Top notes are Aldehydes and Floral Notes; middle note is Leather; base notes are Vetiver and Chinese Cedar. ,"Comme des Garçons has launched the project Parfums Series 2000. Fragrances of each of the lines are united around the common topic. 
 In 2004, Comme des Garçons have again declared war to natural components and launched the next series of anti-perfumes, Series 6 Synthetic. The smells of a big city are captured in a transparent plastic bottle in which you can observe a garbage bag. Everyone finds something familiar, and even dear, in it, just as we like the strange smells of our childhood. 
 Garage is a very romantic fragrance, which will most probably be liked by men as it evokes childhood memories of garage, father’s car, various interesting tools that smell ‘manly’ just as a boy can perceive. It is a romantic boyish smell connected to the dream of becoming a man. 
 In 2017 CDG Parfum brings back some of the long lost scents from it's past, going back to 1996. The fragrance composition remains intact, packaging gets a new trendy look, though. 
 The main notes are aldehydes, kerosene, leather and plastic, combined with floral, vetiver and cedar notes. 
",Marie-Aude Couture,"Aldehydes,Floral Notes",Leather,3.97,5,148
https://www.fragrantica.com/perfume/CB-I-Hate-Perfume/Eternal-Return-1241.html,Eternal Return CB I Hate Perfume ,CB I Hate Perfume,for women and men,"woody,marine,aromatic,salty",Eternal Return  by  CB I Hate Perfume  is a Woody Aquatic fragrance for women and men.  Eternal Return  was launched in 2007. The nose behind this fragrance is Christopher Brosius. ,,Christopher Brosius,"Sea water,Cypress,Woody Notes,Driftwood",,4.05,5,38
https://www.fragrantica.com/perfume/CB-I-Hate-Perfume/I-am-a-Dandelion-1239.html,I am a Dandelion CB I Hate Perfume ,CB I Hate Perfume,for women and men,"green,yellow floral,sweet,bitter,powdery",I am a Dandelion  by  CB I Hate Perfume  is a Floral Green fragrance for women and men.  I am a Dandelion  was launched in 2007. The nose behind this fragrance is Christopher Brosius. ,,Christopher Brosius,"Green Notes,Dandelion",,3.74,5,34
https://www.fragrantica.com/perfume/Christian-Dior/Forever-and-Ever-Dior-1245.html,Forever and Ever Dior Christian Dior ,Christian Dior,for women,"floral,rose,fresh spicy,white floral,vanilla,green,fruity,aromatic","Forever and Ever Dior  by  Christian Dior  is a Floral fragrance for women.  Forever and Ever Dior  was launched in 2006. Top notes are Freesia, Jasmine and Ivy; middle notes are Rose Hip, Almond Blossom and Geranium; base notes are Vanilla, Musk and Amber. ","Dior released Forever and Ever again, in a new, limited edition Forever and Ever Dior and in a new packaging. The fragrance is the same, with aquatic jasmine, freesia and ivy in the top notes; almond flower, pelargonium and rose are in the heart. The base is made of vanilla, musk and nutmeg.",,"Freesia,Jasmine,Ivy","Rose Hip,Almond Blossom,Geranium",4.27,5,621
https://www.fragrantica.com/perfume/Christian-Dior/Dior-Addict-Summer-Peonies-1246.html,Dior Addict Summer Peonies Christian Dior ,Christian Dior,for women,"floral,fresh,citrus,rose,powdery,violet,fresh spicy",Dior Addict Summer Peonies  by  Christian Dior  is a Floral fragrance for women.  Dior Addict Summer Peonies  was launched in 2007. Top notes are Bergamot and Orange; middle notes are Peony and Violet; base note is Musk. ,,,"Bergamot,Orange","Peony,Violet",3.80,5,116
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-3-Incense-Kyoto-1232.html,Comme des Garcons Series 3 Incense: Kyoto Comme des Garcons ,Comme des Garcons,for women and men,"woody,aromatic,amber,warm spicy,smoky,balsamic",Comme des Garcons Series 3 Incense: Kyoto  by  Comme des Garcons  is a Oriental Woody fragrance for women and men.  Comme des Garcons Series 3 Incense: Kyoto  was launched in 2002. The nose behind this fragrance is Bertrand Duchaufour. ,"Series 3 Incense was launched in 2002 and was devoted to the five main spiritual teachings of the humanity: Avignon – Catholicism Ouarzazate – Islam Zagorsk – Orthodox Christianity Jaisalmer – Hinduism  Kyoto – Buddhism and Shintoism 
Each of the fragrances is named after the cities significant for those teachings.  
Kyoto is Buddhism and Shintoism, a fragrance for meditation, named after the city of Kyoto, considered to be the heart of Japan. Kyoto is calm and wise, it takes us through the temples of the city, making us think and reconcile. The eternal green aromatic cypress mixes with calm and powerful elegance of cedar; vetiver invites us to listen to the breathing of black and warm earth. Powerful, yet not rough, Kyoto can also be found in a form of fragrant candle for the house. 
The main notes are: incense, cypress oil, coffee, teak wood, patchouli, amber, cedar and immortal flower.",Bertrand Duchaufour,"Incense,Cypress,Cedar,Vetiver,Teak Wood,Immortelle,Coffee,Patchouli,Amber",,4.38,5,"1,249"
